nreads-total	nreads-Pedino	relative_abundance	abundance_percent
70052	1.5	2.1412664877519558e-05	0.0021412664877519558
37450	2.0	5.34045393858478e-05	0.00534045393858478
42947	6.0	0.00013970708082054626	0.013970708082054625
44802	2.0	4.4640864247131826e-05	0.004464086424713183
34870	2.0	5.735589331803843e-05	0.005735589331803842
33157	1.0	3.0159543987694907e-05	0.003015954398769491
46300	1.0	2.1598272138228943e-05	0.0021598272138228943
46306	8.0	0.0001727637887098864	0.01727637887098864
56392	1.0	1.7733011774719818e-05	0.0017733011774719817
46852	1.0	2.134380602749082e-05	0.002134380602749082
51458	22.0	0.00042753313381787086	0.04275331338178709
43934	1.0	2.2761414849547046e-05	0.0022761414849547046
52111	3.0	5.756941912456103e-05	0.005756941912456103
6233	2.0	0.00032087277394513073	0.03208727739451307
41535	1.0	2.4076080414108584e-05	0.0024076080414108586
52380	2.0	3.818251240931653e-05	0.003818251240931653
48722	1.0	2.0524609006198433e-05	0.0020524609006198433
68293	1.0	1.4642789158478907e-05	0.0014642789158478906
44681	2.0	4.476175555605291e-05	0.004476175555605291
70093	3.0	4.2800279628493575e-05	0.004280027962849357
73003	2.0	2.7396134405435393e-05	0.0027396134405435393
53871	3.0	5.5688589408030296e-05	0.0055688589408030295
68225	1.0	1.4657383657017223e-05	0.0014657383657017222
47721	4.0	8.382054022338174e-05	0.008382054022338175
41517	2.6666666666666665	6.423071673451035e-05	0.006423071673451035
34162	2.0	5.854458169896376e-05	0.0058544581698963755
34145	2.5	7.32171621027969e-05	0.00732171621027969
45318	3.0	6.619886137958427e-05	0.006619886137958427
45350	1.0	2.205071664829107e-05	0.002205071664829107
48164	3.0	6.228718544971348e-05	0.006228718544971349
60302	1.0	1.6583197903883785e-05	0.0016583197903883786
40821	1.0	2.449719507116435e-05	0.002449719507116435
68915	1.0	1.4510629035768701e-05	0.0014510629035768702
45723	5.0	0.0001093541543643243	0.01093541543643243
58112	4.0	6.883259911894274e-05	0.006883259911894274
60256	4.0	6.638343069569835e-05	0.006638343069569835
45739	3.0	6.558954065458361e-05	0.0065589540654583615
26694	1.0	3.746160185809545e-05	0.003746160185809545
35100	4.0	0.00011396011396011396	0.011396011396011395
18563	1.0	5.387060281204547e-05	0.0053870602812045466
34792	3.0	8.62267187859278e-05	0.00862267187859278
38720	1.0	2.5826446280991735e-05	0.0025826446280991736
40234	1.0	2.4854600586568575e-05	0.0024854600586568577
40286	1.0	2.4822518989227025e-05	0.0024822518989227023
24813	2.0	8.060290976504251e-05	0.008060290976504252
40104	16.0	0.00039896269698783165	0.03989626969878316
33440	1.0	2.9904306220095695e-05	0.0029904306220095694
38345	7.5	0.00019559264571652107	0.019559264571652107
44726	12.0	0.000268300317488709	0.0268300317488709
53978	2.5	4.6315165437770945e-05	0.004631516543777094
32045	1.0	3.120611639881417e-05	0.003120611639881417
46646	1.0	2.143806542897569e-05	0.002143806542897569
43076	1.0	2.3214783173925155e-05	0.0023214783173925156
34910	1.0	2.864508736751647e-05	0.002864508736751647
49205	2.0	4.06462757849812e-05	0.00406462757849812
43449	3.0	6.904646827314783e-05	0.006904646827314783
55272	2.0	3.618468664061369e-05	0.003618468664061369
42832	2.0	4.669406051550243e-05	0.004669406051550243
39637	1.0	2.5228952746171507e-05	0.002522895274617151
40005	1.0	2.4996875390576178e-05	0.002499687539057618
36204	1.0	2.762125731963319e-05	0.002762125731963319
35765	3.0	8.388088913742486e-05	0.008388088913742486
39998	1.0	2.5001250062503124e-05	0.0025001250062503125
53704	6.0	0.00011172352152539848	0.011172352152539849
65759	3.5	5.3224653659575114e-05	0.005322465365957511
73241	1.0	1.3653554702966917e-05	0.0013653554702966917
58284	2.0	3.4314734747100405e-05	0.0034314734747100404
15449	1.0	6.472910868017347e-05	0.006472910868017347
61632	5.0	8.112668743509865e-05	0.008112668743509865
42720	1.0	2.3408239700374533e-05	0.0023408239700374533
109029	1.0	9.171871703858606e-06	0.0009171871703858606
69378	1.0	1.4413791115339156e-05	0.0014413791115339156
51948	5.0	9.625009625009625e-05	0.009625009625009626
48902	4.0	8.179624555232915e-05	0.008179624555232915
54050	3.0	5.5504162812210914e-05	0.005550416281221091
47080	12.0	0.0002548853016142736	0.02548853016142736
62641	3.0	4.789195574783289e-05	0.004789195574783289
60026	2.0	3.331889514543698e-05	0.003331889514543698
70860	1.0	1.4112334180073384e-05	0.0014112334180073384
37644	1.0	2.6564658378493252e-05	0.0026564658378493253
28341	2.0	7.05691401150277e-05	0.00705691401150277
43761	2.0	4.570279472589749e-05	0.004570279472589749
33115	1.0	3.0197795560924053e-05	0.0030197795560924054
41963	2.0	4.7661034721063796e-05	0.00476610347210638
32037	2.0	6.242781783562755e-05	0.006242781783562756
30418	2.0	6.575054244197515e-05	0.006575054244197515
31993	1.0	3.125683743318851e-05	0.0031256837433188507
54707	3.0	5.483758933957263e-05	0.005483758933957263
43902	1.0	2.2778005557833356e-05	0.0022778005557833356
39707	3.0	7.555342886644672e-05	0.007555342886644672
42843	1.0	2.334103587517214e-05	0.002334103587517214
28480	4.0	0.0001404494382022472	0.01404494382022472
42118	1.0	2.374281779761622e-05	0.0023742817797616222
48286	16.0	0.0003313589860415027	0.03313589860415027
52941	8.0	0.00015111161481649383	0.015111161481649383
38302	6.0	0.0001566497833011331	0.01566497833011331
49107	2.0	4.072739120695624e-05	0.004072739120695624
40496	1.0	2.4693796918214143e-05	0.0024693796918214142
54110	2.0	3.6961744594344855e-05	0.0036961744594344852
25838	2.0	7.740537193281214e-05	0.007740537193281214
39313	2.0	5.087375677256887e-05	0.005087375677256888
37200	5.0	0.00013440860215053763	0.013440860215053764
17627	3.0	0.00017019345322516594	0.017019345322516595
44893	1.0	2.2275187668456106e-05	0.0022275187668456104
23296	2.0	8.585164835164836e-05	0.008585164835164836
47054	1.3333333333333333	2.8336237797707596e-05	0.0028336237797707596
65102	2.75	4.2241405793984824e-05	0.004224140579398483
63066	1.0	1.585640440173786e-05	0.001585640440173786
59417	2.0	3.366040022215864e-05	0.0033660400222158644
46639	1.0	2.1441283046377494e-05	0.0021441283046377494
40091	2.0	4.988650819385897e-05	0.0049886508193858975
30501	4.0	0.00013114324120520638	0.013114324120520637
35032	1.0	2.8545329984014616e-05	0.0028545329984014617
36930	2.0	5.415651232060655e-05	0.005415651232060655
34560	1.0	2.8935185185185186e-05	0.002893518518518519
40412	1.5	3.7117687815500347e-05	0.0037117687815500346
61455	2.6666666666666665	4.339218398286008e-05	0.004339218398286008
44541	3.0	6.73536741429245e-05	0.00673536741429245
49337	1.0	2.0268763808095344e-05	0.0020268763808095345
26057	2.0	7.675480676977396e-05	0.007675480676977395
46862	1.0	2.133925141906022e-05	0.002133925141906022
70302	4.0	5.689738556513328e-05	0.005689738556513328
139221	1.0	7.182824430222452e-06	0.0007182824430222452
97682	1.0	1.023730062857026e-05	0.001023730062857026
90369	2.0	2.2131483141342718e-05	0.002213148314134272
52661	1.0	1.8989384933821994e-05	0.0018989384933821994
76899	1.0	1.300407027399576e-05	0.001300407027399576
65546	3.0	4.5769383333841884e-05	0.004576938333384188
85069	1.0	1.1755163455547849e-05	0.0011755163455547848
77266	3.0	3.8826909636838974e-05	0.0038826909636838973
49952	2.3333333333333335	4.671150971599402e-05	0.004671150971599402
99232	1.3333333333333333	1.3436525851875739e-05	0.0013436525851875738
51507	5.0	9.707418409148271e-05	0.009707418409148271
1341271	1.0	7.455614860829766e-07	7.455614860829766e-05
1281361	2.230769230769231	1.7409373554909435e-06	0.00017409373554909434
1312258	2.5	1.9051131713428305e-06	0.00019051131713428303
68452	1.0	1.4608776953193478e-05	0.0014608776953193479
64540	2.0	3.0988534242330335e-05	0.0030988534242330336
37185	1.0	2.6892564205997043e-05	0.0026892564205997045
20251	3.0	0.00014814083255147893	0.014814083255147893
27273	1.0	3.666630000366663e-05	0.0036666300003666626
154190	2.0	1.2971009793112393e-05	0.0012971009793112393
85848	1.0	1.1648495014444134e-05	0.0011648495014444135
183653	2216.0	0.012066233603589377	1.2066233603589378
172060	1287.5	0.0074828548180867135	0.7482854818086714
141079	6.0	4.2529362981024814e-05	0.004252936298102482
64300	11856.0	0.18438569206842922	18.43856920684292
49983	2.0	4.00136046255727e-05	0.00400136046255727
127587	3.0	2.35133673493381e-05	0.00235133673493381
75590	1.0	1.3229263130043656e-05	0.0013229263130043656
68752	2.0	2.9090062834535722e-05	0.0029090062834535723
34028	7.0	0.00020571294228282592	0.02057129422828259
42361	8.0	0.0001888529543684049	0.01888529543684049
41224	3.0	7.27731418591112e-05	0.00727731418591112
48683	2.0	4.1082102582010144e-05	0.0041082102582010145
38180	2.0	5.238344683080147e-05	0.005238344683080147
109525	3.0	2.7391006619493266e-05	0.0027391006619493265
106604	3.0	2.8141533150726052e-05	0.0028141533150726054
66886	1.0	1.495081182908232e-05	0.0014950811829082318
74414	2.0	2.6876662993522724e-05	0.0026876662993522726
66329	3.0	4.522908531713127e-05	0.0045229085317131275
53223	1.0	1.8788869473723766e-05	0.0018788869473723767
66234	1.5	2.264697889301567e-05	0.0022646978893015673
616495	1.0	1.6220731717207764e-06	0.00016220731717207765
475851	1.0	2.1014981580368646e-06	0.00021014981580368646
591016	1.0	1.692001570177457e-06	0.0001692001570177457
857629	5.0	5.830026736502614e-06	0.0005830026736502613
721244	2.0	2.7729866730260494e-06	0.0002772986673026049
884541	3.0	3.3915895362679627e-06	0.0003391589536267963
74965	1.0	1.3339558460614953e-05	0.0013339558460614953
77960	2.0	2.565418163160595e-05	0.002565418163160595
76463	1.0	1.3078220838837085e-05	0.0013078220838837085
61111	1.0	1.6363666115756574e-05	0.0016363666115756573
137292	3.125	2.2761704979168488e-05	0.002276170497916849
167930	2.375	1.4142797594235693e-05	0.0014142797594235692
51998	2.0	3.8463017808377244e-05	0.0038463017808377242
52711	1.0	1.897137219935118e-05	0.001897137219935118
55298	1.0	1.8083836666787226e-05	0.0018083836666787226
54961	2.5	4.548679973071814e-05	0.004548679973071814
56333	1.0	1.7751584328901356e-05	0.0017751584328901356
51798	1.0	1.930576470133982e-05	0.001930576470133982
58068	5.25	9.041124199214713e-05	0.009041124199214714
71156	2.3	3.2323345887908256e-05	0.0032323345887908255
111724	2.0	1.790125666821811e-05	0.001790125666821811
132360	2.0	1.511030522816561e-05	0.0015110305228165609
149967	2.5384615384615383	1.692680081925716e-05	0.001692680081925716
133912	2.176470588235294	1.6252991428963004e-05	0.0016252991428963004
125903	1.5714285714285714	1.2481263920864248e-05	0.0012481263920864248
103457	1.7272727272727273	1.6695561704599275e-05	0.0016695561704599274
56752	2.0	3.52410487736115e-05	0.0035241048773611504
65476	2.2	3.36000977457389e-05	0.00336000977457389
55727	2.75	4.934771295781219e-05	0.004934771295781219
47237	1.0	2.116984567182505e-05	0.002116984567182505
53615	1.4	2.6112095495663525e-05	0.0026112095495663522
63165	2.0833333333333335	3.298240059104462e-05	0.003298240059104462
103189	1.0	9.690955431295971e-06	0.0009690955431295971
97343	2.0	2.0545904687548153e-05	0.002054590468754815
114352	2.8333333333333335	2.477729583508232e-05	0.002477729583508232
92572	1.0	1.0802402454305837e-05	0.0010802402454305837
122153	2.0	1.6372909384133014e-05	0.0016372909384133015
110876	2.25	2.0292939860745337e-05	0.002029293986074534
105405	1.5	1.4230823964707557e-05	0.0014230823964707557
147090	2.0	1.3597117411108844e-05	0.0013597117411108845
111436	1.375	1.2338920995010589e-05	0.0012338920995010588
133677	2.5	1.8701796120499412e-05	0.0018701796120499411
127631	2.0	1.5670174173985944e-05	0.0015670174173985944
31096	1.6666666666666667	5.359746162421748e-05	0.005359746162421747
49555	1.5	3.0269397638986985e-05	0.0030269397638986984
44601	1.6	3.5873635120288786e-05	0.0035873635120288786
42729	2.0	4.6806618455849655e-05	0.004680661845584966
35592	1.0	2.809620139357159e-05	0.0028096201393571587
39648	1.0	2.5221953188054882e-05	0.002522195318805488
97057	1.8	1.8545802981752992e-05	0.0018545802981752991
37342	1.0	2.6779497616624714e-05	0.0026779497616624716
30085	1.0	3.3239155725444575e-05	0.0033239155725444574
63260	1.25	1.9759721783117295e-05	0.0019759721783117294
100758	1.0	9.924770241568907e-06	0.0009924770241568908
66088	1.0	1.5131340031473188e-05	0.0015131340031473187
62195	1.0	1.607846289894686e-05	0.001607846289894686
97454	1.4	1.4365752047119666e-05	0.0014365752047119666
73934	1.8	2.4346038358535993e-05	0.0024346038358535995
83611	1.0	1.1960148784250876e-05	0.0011960148784250877
153613	1.5	9.764798552205869e-06	0.0009764798552205869
125460	2.5789473684210527	2.0555933113510703e-05	0.0020555933113510704
125142	2.260869565217391	1.8066433053790025e-05	0.0018066433053790026
157637	2.4210526315789473	1.5358403367096222e-05	0.0015358403367096223
60908	1.9230769230769231	3.157347020222176e-05	0.003157347020222176
91663	2.0	2.1819054580365034e-05	0.0021819054580365033
99272	1.3333333333333333	1.3431111827437075e-05	0.0013431111827437075
73072	1.0	1.368513247208233e-05	0.001368513247208233
83648	1.0	1.1954858454475899e-05	0.0011954858454475898
66663	1.6666666666666667	2.5001375075629162e-05	0.002500137507562916
66112	1.0	1.5125847047434657e-05	0.0015125847047434656
76943	2.0714285714285716	2.6921598734499197e-05	0.0026921598734499196
69542	2.0	2.8759598516004715e-05	0.0028759598516004715
58018	1.3076923076923077	2.2539424104455648e-05	0.002253942410445565
85817	1.8666666666666667	2.175171197625956e-05	0.002175171197625956
82538	1.7777777777777777	2.153890060066609e-05	0.002153890060066609
34837	1.3333333333333333	3.827348317401996e-05	0.0038273483174019957
85726	1.5	1.749760866014978e-05	0.001749760866014978
71514	1.2	1.677993120228207e-05	0.001677993120228207
45923	1.5	3.266337129542931e-05	0.003266337129542931
74659	1.5	2.009134866526474e-05	0.002009134866526474
105944	1.0	9.438948878652874e-06	0.0009438948878652874
88633	2.0	2.256495887536245e-05	0.002256495887536245
111476	2.3333333333333335	2.0931261736457476e-05	0.0020931261736457474
77565	1.4444444444444444	1.8622374066195376e-05	0.0018622374066195376
73229	1.5	2.0483688156331507e-05	0.0020483688156331505
115778	1.7272727272727273	1.4918833692694012e-05	0.0014918833692694011
77811	1.6	2.0562645384328696e-05	0.0020562645384328694
170488	1.0	5.865515461498757e-06	0.0005865515461498757
116041	1.5	1.2926465645763135e-05	0.0012926465645763134
181009	5.8	3.204260561629532e-05	0.0032042605616295324
183246	48.5	0.00026467153444004237	0.026467153444004236
197999	11.571428571428571	5.844185360243522e-05	0.0058441853602435225
142439	2.375	1.6673804224966476e-05	0.0016673804224966477
260178	90.0	0.0003459170260360215	0.03459170260360215
221554	11.25	5.077768850934761e-05	0.005077768850934761
199607	2.3333333333333335	1.1689636802984533e-05	0.0011689636802984533
163912	2.5	1.5252086485431207e-05	0.0015252086485431206
194058	2.25	1.1594471755866803e-05	0.0011594471755866803
203464	3.2	1.5727598002595054e-05	0.0015727598002595053
259769	16.4	6.313301433196416e-05	0.006313301433196416
265236	2.5	9.425568173249484e-06	0.0009425568173249484
166431	8.5	5.107221611358461e-05	0.005107221611358461
249527	4.0	1.6030329383193e-05	0.0016030329383193
445871	65.0	0.000145782075981618	0.0145782075981618
105939	1.0	9.43939436845732e-06	0.000943939436845732
153273	1.5	9.786459454698479e-06	0.0009786459454698478
170785	1.0	5.855315162338613e-06	0.0005855315162338612
146841	1.5	1.0215130651521033e-05	0.0010215130651521033
307823	31.6	0.0001026563966955036	0.01026563966955036
226210	1.6	7.073073692586535e-06	0.0007073073692586535
169622	1.0	5.89546167360366e-06	0.0005895461673603659
194733	1.25	6.419045564953039e-06	0.0006419045564953038
214594	2.0	9.319925067802455e-06	0.0009319925067802456
250187	8.0	3.1976081890745724e-05	0.003197608189074572
309625	3.0	9.689140088817118e-06	0.0009689140088817119
198963	1.75	8.795605213029558e-06	0.0008795605213029558
209978	2.5714285714285716	1.2246180892420024e-05	0.0012246180892420023
246787	2.0	8.104154594853052e-06	0.0008104154594853051
200085	2.5	1.2494689756853338e-05	0.0012494689756853338
225868	2.4	1.0625675173109957e-05	0.0010625675173109956
328359	9.5	2.893174848260593e-05	0.002893174848260593
239988	5.0	2.0834375052085936e-05	0.0020834375052085938
236402	2.4285714285714284	1.0273057878408087e-05	0.0010273057878408087
55523	1.6666666666666667	3.0017590307920442e-05	0.0030017590307920444
95962	1.0	1.042079156332715e-05	0.001042079156332715
64286	1.0	1.5555486420060354e-05	0.0015555486420060355
117480	2.0	1.7024174327545114e-05	0.0017024174327545114
101281	2.0	1.9747040412318205e-05	0.0019747040412318203
64291	5.0	7.777138324182234e-05	0.007777138324182233
60216	2.0	3.321376378371197e-05	0.0033213763783711972
57811	1.6666666666666667	2.8829576839471152e-05	0.0028829576839471153
40669	4.5	0.00011064938896948535	0.011064938896948536
38567	1.0	2.5928902948116264e-05	0.0025928902948116265
45088	2.0	4.435770049680625e-05	0.0044357700496806245
65458	2.0	3.055394298634239e-05	0.003055394298634239
65898	1.0	1.5174967373820147e-05	0.0015174967373820147
62403	7.0	0.00011217409419418938	0.011217409419418938
37773	37.0	0.0009795356471553756	0.09795356471553757
57155	2.5	4.374070510016621e-05	0.004374070510016622
83564	2.0	2.3933751376190704e-05	0.0023933751376190703
66607	2.0	3.0026874052276787e-05	0.0030026874052276786
101725	1.0	9.830425165888425e-06	0.0009830425165888424
59288	2.3333333333333335	3.935591238249449e-05	0.003935591238249449
57503	3.4	5.91273498773977e-05	0.00591273498773977
57040	2.0	3.506311360448808e-05	0.003506311360448808
28544	6.0	0.0002102017937219731	0.02102017937219731
48455	2.0	4.127541017438861e-05	0.004127541017438861
55533	2.8333333333333335	5.102071441005048e-05	0.005102071441005048
31435	5.0	0.0001590583744234134	0.01590583744234134
65656	2.0	3.0461800901669307e-05	0.0030461800901669307
57306	1.0	1.7450179736851288e-05	0.0017450179736851288
55117	1.0	1.814322259919807e-05	0.001814322259919807
53207	2.0	3.758903903621704e-05	0.0037589039036217036
52385	1.0	1.908943399828195e-05	0.001908943399828195
45928	2.0	4.3546420484236195e-05	0.00435464204842362
75475	1.5	1.9874130506790328e-05	0.001987413050679033
86558	2.8333333333333335	3.273335027765583e-05	0.0032733350277655833
83992	2.25	2.6788265549099913e-05	0.0026788265549099913
100196	1.0	9.98043834085193e-06	0.000998043834085193
120459	2.0	1.6603159581268315e-05	0.0016603159581268314
121536	15.0	0.00012342022116903633	0.012342022116903632
86429	3.0	3.471057168311562e-05	0.003471057168311562
111886	27.0	0.00024131705485941048	0.024131705485941048
200594	1.5	7.477790960846287e-06	0.0007477790960846287
48741	4.0	8.206643277733325e-05	0.008206643277733325
64505	3.0	4.650802263390435e-05	0.004650802263390435
18928	17.0	0.0008981403212172443	0.08981403212172442
141492	22.0	0.00015548582252000113	0.015548582252000114
147065	7.5	5.099785808996022e-05	0.005099785808996022
138003	23.0	0.00016666304355702412	0.016666304355702412
97651	4.0	4.09622021279864e-05	0.00409622021279864
136517	2.0	1.4650190086216368e-05	0.0014650190086216367
86309	1.5	1.7379415819902908e-05	0.0017379415819902908
159017	2.0	1.2577271612469107e-05	0.0012577271612469107
147078	4.666666666666667	3.172919584619499e-05	0.003172919584619499
113705	1.0	8.7946880084429e-06	0.0008794688008442901
103849	1.8333333333333333	1.7653837141747472e-05	0.0017653837141747473
102028	2.6	2.5483200690006666e-05	0.0025483200690006665
88883	4.0	4.50029814475209e-05	0.0045002981447520895
139048	15.0	0.00010787641677694033	0.010787641677694033
72704	4.0	5.501760563380282e-05	0.005501760563380282
65013	1.0	1.5381539076800025e-05	0.0015381539076800026
104342	1.0	9.583868432654157e-06	0.0009583868432654157
139669	4.0	2.8639139680244006e-05	0.0028639139680244007
116908	5.333333333333333	4.561991765604863e-05	0.004561991765604863
110878	2.6	2.3449196414076733e-05	0.0023449196414076735
82670	1.4	1.693480101608806e-05	0.001693480101608806
70923	2.0	2.8199596745766536e-05	0.0028199596745766536
130166	1.6666666666666667	1.2804162889438615e-05	0.0012804162889438614
105723	1.0	9.458679757479451e-06	0.0009458679757479451
109924	2.25	2.0468687456788328e-05	0.0020468687456788328
119779	3.3333333333333335	2.7829029573909728e-05	0.0027829029573909728
78032	2.5	3.203813819971294e-05	0.003203813819971294
103169	5.0	4.84641704387946e-05	0.0048464170438794595
67953	1.0	1.471605374302827e-05	0.001471605374302827
37651	1.0	2.655971952936177e-05	0.002655971952936177
74206	7.0	9.43319947174083e-05	0.00943319947174083
126238	4.333333333333333	3.432669507860813e-05	0.003432669507860813
143349	15.0	0.00010463972542536049	0.01046397254253605
116278	1.0	8.600079120727911e-06	0.0008600079120727911
102486	14.0	0.00013660402396424877	0.013660402396424876
154036	2.5	1.6229972214287568e-05	0.0016229972214287568
166180	12.0	7.221085569864003e-05	0.007221085569864003
81035	5.0	6.17017338187203e-05	0.006170173381872031
109667	9.0	8.20666198582983e-05	0.00820666198582983
75833	1.0	1.3186871151081983e-05	0.0013186871151081984
83735	1.0	1.1942437451483847e-05	0.0011942437451483846
73006	1.0	1.369750431471386e-05	0.001369750431471386
114883	5.5	4.787479435599697e-05	0.004787479435599697
105453	3.0	2.844869278256664e-05	0.002844869278256664
129213	4.5	3.482621717629031e-05	0.0034826217176290313
147592	1.0	6.775434982925904e-06	0.0006775434982925904
123514	2.6666666666666665	2.1589995196226066e-05	0.0021589995196226066
110079	1.5	1.3626577276319733e-05	0.0013626577276319733
122709	3.0	2.4448084492580006e-05	0.0024448084492580007
103590	3.0	2.8960324355632783e-05	0.0028960324355632784
90694	1.5	1.6539131585330894e-05	0.0016539131585330893
77872	1.0	1.2841586192726525e-05	0.0012841586192726526
85215	2.5	2.9337557941676933e-05	0.0029337557941676935
75784	2.0	2.639079489074211e-05	0.0026390794890742107
114530	1.0	8.731336767659129e-06	0.0008731336767659128
51155	2.0	3.909686247678624e-05	0.003909686247678624
98724	2.5	2.5323123050119527e-05	0.002532312305011953
81272	8.0	9.84348853233586e-05	0.00984348853233586
73700	2.2	2.9850746268656717e-05	0.0029850746268656717
95520	4.0	4.187604690117253e-05	0.004187604690117253
136171	2.3333333333333335	1.7135317603111773e-05	0.0017135317603111774
90867	2.3333333333333335	2.567855583801967e-05	0.0025678555838019672
102129	3.0	2.9374614458185237e-05	0.0029374614458185237
59520	2.2857142857142856	3.840245775729647e-05	0.0038402457757296467
149417	45.0	0.00030117054953586274	0.030117054953586273
80250	8.0	9.968847352024923e-05	0.009968847352024923
83953	2.5	2.9778566578919156e-05	0.0029778566578919155
55468	1.6666666666666667	3.00473546308983e-05	0.0030047354630898296
62475	1.0	1.600640256102441e-05	0.001600640256102441
95070	4.0	4.207426107078994e-05	0.004207426107078994
103736	1.5	1.4459782524870826e-05	0.0014459782524870826
173692	2.5	1.4393293876517054e-05	0.0014393293876517053
65668	4.333333333333333	6.598850784755639e-05	0.006598850784755639
165637	2.0	1.2074596859397357e-05	0.0012074596859397357
80377	5.0	6.220685021834604e-05	0.006220685021834604
101295	3.0	2.9616466755516066e-05	0.0029616466755516065
44402	2.0	4.504301608035674e-05	0.004504301608035674
94029	3.1666666666666665	3.36775533789221e-05	0.0033677553378922104
64372	4.0	6.213881811967936e-05	0.0062138818119679366
89885	2.6	2.8925849696834847e-05	0.0028925849696834847
96350	1.0	1.0378827192527245e-05	0.0010378827192527246
66964	2.0	2.9866794098321488e-05	0.0029866794098321486
171032	2.0	1.1693718134618083e-05	0.0011693718134618083
152637	1.4285714285714286	9.359273495754166e-06	0.0009359273495754166
173507	2.8333333333333335	1.6329792650056386e-05	0.0016329792650056386
143591	1.2	8.357069732782696e-06	0.0008357069732782696
56492	2.6666666666666665	4.720432391607071e-05	0.004720432391607071
128693	1.0	7.770430404140085e-06	0.0007770430404140085
70470	9.0	0.0001277139208173691	0.01277139208173691
49708	3.0	6.035245835680373e-05	0.006035245835680373
54241	6.5	0.0001198355487546321	0.01198355487546321
93537	13.0	0.00013898243475843783	0.013898243475843784
68797	44.5	0.000646830530401035	0.0646830530401035
110928	3.0	2.7044569450454348e-05	0.0027044569450454348
182431	4.5	2.4666860347199764e-05	0.0024666860347199765
94455	2.0	2.1174104070721507e-05	0.002117410407072151
55256	3.0	5.429274648906906e-05	0.005429274648906906
77468	1.0	1.2908555790778127e-05	0.0012908555790778127
102727	6.5	6.32745042685954e-05	0.006327450426859541
49572	11.0	0.00022189945937222625	0.022189945937222625
45819	1.5	3.273751063969096e-05	0.003273751063969096
46394	2.0	4.3109022718454976e-05	0.004310902271845498
86676	4.0	4.614887627486271e-05	0.004614887627486271
113701	2.5	2.1987493513689412e-05	0.002198749351368941
123232	2.5	2.0286938457543496e-05	0.0020286938457543496
56390	4.666666666666667	8.275699001004907e-05	0.008275699001004907
80580	3.75	4.653760238272524e-05	0.004653760238272524
82775	7.0	8.456659619450317e-05	0.008456659619450316
65236	8.75	0.00013412839536452266	0.013412839536452266
123226	5.0	4.0575852498660996e-05	0.0040575852498661
100845	11.0	0.00010907828846249195	0.010907828846249195
56702	2.0	3.5272124440055025e-05	0.0035272124440055026
47606	1.0	2.1005755577028105e-05	0.0021005755577028105
78200	2.0	2.5575447570332482e-05	0.0025575447570332483
71889	1.0	1.391033398711903e-05	0.001391033398711903
58946	3.0	5.0894038611610624e-05	0.005089403861161063
113539	5.25	4.6239618104792185e-05	0.004623961810479219
83338	6.0	7.199596822577936e-05	0.007199596822577935
113288	5.0	4.4135301179295245e-05	0.004413530117929524
129514	2.857142857142857	2.2060494287435003e-05	0.0022060494287435
81681	1.0	1.2242749231767486e-05	0.0012242749231767486
64507	4.0	6.200877424155518e-05	0.006200877424155518
130896	3.5	2.673878498961007e-05	0.0026738784989610073
89876	5.333333333333333	5.93410179951637e-05	0.00593410179951637
79918	1.0	1.2512825646287445e-05	0.0012512825646287444
116110	13.0	0.00011196279390233399	0.0111962793902334
64708	5.0	7.727019842986957e-05	0.007727019842986956
82947	1.0	1.2055891111191483e-05	0.0012055891111191484
67425	4.4	6.525769373377828e-05	0.0065257693733778285
72529	1.0	1.3787588412910698e-05	0.00137875884129107
76615	3.0	3.915682307642107e-05	0.003915682307642106
152538	1.3333333333333333	8.740991315825127e-06	0.0008740991315825127
78209	1.5	1.9179378332416984e-05	0.0019179378332416983
59427	2.0	3.3654736062732426e-05	0.0033654736062732424
79040	3.0	3.7955465587044536e-05	0.0037955465587044537
61631	4.0	6.49024030114715e-05	0.006490240301147149
47128	1.0	2.1218808351722967e-05	0.002121880835172297
133983	1.6666666666666667	1.2439389076723665e-05	0.0012439389076723665
103913	1.0	9.623434988884933e-06	0.0009623434988884933
71369	8.0	0.00011209348596729673	0.011209348596729674
86419	2.8	3.240028234531758e-05	0.003240028234531758
192505	5.125	2.6622685125061688e-05	0.0026622685125061688
101901	1.0	9.813446384235679e-06	0.0009813446384235678
548531	1.6666666666666667	3.038418369548242e-06	0.0003038418369548242
99113	1.0	1.0089493810095548e-05	0.0010089493810095547
117797	1.0	8.489180539402531e-06	0.0008489180539402531
275801	2.0	7.251605324128629e-06	0.0007251605324128629
117527	2.8	2.3824312711121697e-05	0.0023824312711121696
85010	1.8	2.1173979531819787e-05	0.0021173979531819787
98862	3.0	3.034532985373551e-05	0.003034532985373551
70732	1.6666666666666667	2.3563120888235408e-05	0.0023563120888235407
119228	2.6666666666666665	2.2366110868811577e-05	0.0022366110868811575
47231	1.0	2.1172534987614068e-05	0.0021172534987614067
24119	2.0	8.292217753638211e-05	0.008292217753638212
61534	1.0	1.6251178210420254e-05	0.0016251178210420255
67996	2.5	3.676686863933173e-05	0.003676686863933173
115862	1.0	8.630957518427095e-06	0.0008630957518427094
135688	2.75	2.0267083308767173e-05	0.0020267083308767174
98608	1.0	1.0141165017037158e-05	0.0010141165017037157
79315	1.5	1.8911933429994325e-05	0.0018911933429994325
69780	2.0	2.866150759529951e-05	0.002866150759529951
74123	1.0	1.349108913562592e-05	0.001349108913562592
