"amplicon","sample","nreads"
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235094",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235097",2
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235129",2
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235132",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235135",3
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235142",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR10235195",2
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR2220163",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR2231769",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","ERR2238567",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5746612",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5746678",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5915645",7
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5916847",7
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5917385",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5918591",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR5924874",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR6400870",3
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR6400898",4
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR6400905",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR6400909",17
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR6401036",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR6401037",2
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR7036183",8
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR7038422",3
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR7038472",3
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR7038603",1
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR7038707",2
"1ec5c60bdf09cf0e2cb7827dad8d38aa3db494b9","SRR7038897",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234401",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234443",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234446",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234447",4
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234448",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234452",8
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234455",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234459",9
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234463",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234464",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234465",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234469",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234474",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234476",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234482",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234486",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234490",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234491",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234495",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234498",5
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234505",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234506",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234514",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234519",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234522",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234524",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234525",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234534",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234539",12
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234541",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234559",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234566",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234573",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227207",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227224",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234591",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234598",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234599",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227156",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227157",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234612",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234613",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234614",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227246",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227250",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227251",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227253",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227257",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227214",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234622",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234623",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227232",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227233",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR4227235",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234627",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234637",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10234950",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235092",4
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235101",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235102",6
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235106",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235127",12
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235143",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235161",11
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235178",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","ERR10235192",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR5746645",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR5746694",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR5916945",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR5917216",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR6400898",9
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR6401157",4
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR6401170",8
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR6401233",4
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR6401239",6
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR6401282",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR7034349",2
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR7036183",1
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR7038612",3
"21cc6da0b1ae900af3213f49558ea29cf86b52ef","SRR7038900",3
"49402386497e23c23a6738391bded11a4016adc7","ERR10234182",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234235",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234254",3
"49402386497e23c23a6738391bded11a4016adc7","ERR10234443",6
"49402386497e23c23a6738391bded11a4016adc7","ERR10234446",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234448",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234467",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234469",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234474",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234475",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234476",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234490",5
"49402386497e23c23a6738391bded11a4016adc7","ERR10234491",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234494",17
"49402386497e23c23a6738391bded11a4016adc7","ERR10234495",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234498",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234506",5
"49402386497e23c23a6738391bded11a4016adc7","ERR10234514",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234515",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234517",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234525",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234534",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234555",4
"49402386497e23c23a6738391bded11a4016adc7","ERR10234557",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234558",3
"49402386497e23c23a6738391bded11a4016adc7","ERR4227200",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234559",3
"49402386497e23c23a6738391bded11a4016adc7","ERR10234560",3
"49402386497e23c23a6738391bded11a4016adc7","ERR10234561",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234562",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234563",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234567",2
"49402386497e23c23a6738391bded11a4016adc7","ERR4227206",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234580",2
"49402386497e23c23a6738391bded11a4016adc7","ERR4227208",4
"49402386497e23c23a6738391bded11a4016adc7","ERR10234584",12
"49402386497e23c23a6738391bded11a4016adc7","ERR4227207",1
"49402386497e23c23a6738391bded11a4016adc7","ERR4227209",6
"49402386497e23c23a6738391bded11a4016adc7","ERR4227220",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234591",4
"49402386497e23c23a6738391bded11a4016adc7","ERR10234601",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234606",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234607",1
"49402386497e23c23a6738391bded11a4016adc7","ERR4227191",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234612",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10234613",2
"49402386497e23c23a6738391bded11a4016adc7","ERR4227246",2
"49402386497e23c23a6738391bded11a4016adc7","ERR4227257",1
"49402386497e23c23a6738391bded11a4016adc7","ERR4227255",1
"49402386497e23c23a6738391bded11a4016adc7","ERR4227214",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10234632",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10235098",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10235107",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10235123",1
"49402386497e23c23a6738391bded11a4016adc7","ERR10235127",4
"49402386497e23c23a6738391bded11a4016adc7","ERR10235158",2
"49402386497e23c23a6738391bded11a4016adc7","ERR10235162",10
"49402386497e23c23a6738391bded11a4016adc7","ERR10235198",1
"49402386497e23c23a6738391bded11a4016adc7","SRR5746613",4
"49402386497e23c23a6738391bded11a4016adc7","SRR5746634",1
"49402386497e23c23a6738391bded11a4016adc7","SRR5746697",2
"49402386497e23c23a6738391bded11a4016adc7","SRR5746698",1
"49402386497e23c23a6738391bded11a4016adc7","SRR6401211",4
"49402386497e23c23a6738391bded11a4016adc7","SRR7036213",3
"49402386497e23c23a6738391bded11a4016adc7","SRR7036376",4
"49402386497e23c23a6738391bded11a4016adc7","SRR7038423",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234438",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234445",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234449",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234450",7
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234451",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234452",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234453",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234466",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234476",9
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234477",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234478",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234481",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234490",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234492",5
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234494",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234495",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234497",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234503",5
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234508",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234511",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234515",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234525",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234539",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234540",5
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234549",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234555",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227210",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234562",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227213",6
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234567",5
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234568",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234570",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234571",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227222",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234574",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234580",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227221",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234581",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227207",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227209",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227220",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234592",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227179",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227177",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227178",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227181",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227193",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227240",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227241",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR4227232",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234685",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234686",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234689",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234693",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234697",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234880",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234887",5
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234890",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234910",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234916",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10234952",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","ERR10235096",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR5808617",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400828",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400889",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400891",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400929",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400931",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400932",5
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400946",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400981",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6400987",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401005",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401013",13
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401071",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401090",6
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401134",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401299",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6401304",8
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR6471505",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7035985",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7036079",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7036233",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7036283",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7037004",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038462",4
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038465",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038470",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038566",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038666",6
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038674",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038700",1
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038748",3
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038755",2
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038806",15
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038811",8
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038830",6
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038880",10
"53aaf43448a0dbed4a662443e3add7e2a88f31eb","SRR7038893",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234180",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234400",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234401",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234440",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234442",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234445",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234446",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234455",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234461",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234463",11
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234467",6
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234468",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234470",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234472",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234476",30
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234477",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234478",11
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234483",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234485",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234487",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234490",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234494",20
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234497",6
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234498",14
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234503",8
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234504",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234505",7
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234507",21
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234508",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234512",17
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234514",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234515",10
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234517",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234521",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234529",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234535",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234542",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227210",24
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227211",6
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234562",22
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227213",7
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227212",8
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227202",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234567",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227203",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227225",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227221",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234582",9
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234583",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227223",9
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227226",13
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227220",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227224",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234594",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234595",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234596",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234597",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227192",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227179",6
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227180",11
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227157",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227193",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227194",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227240",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227241",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234618",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227251",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227249",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR4227252",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234697",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234708",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10234830",7
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235094",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235106",6
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235114",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235129",22
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235132",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235134",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235135",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235142",15
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235146",4
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235148",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR10235195",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR2231756",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR2231769",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","ERR2231773",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5808592",6
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5808594",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5808616",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5915752",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5915771",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5916754",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5917171",2
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5917248",3
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5917880",5
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5918606",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5918728",1
"3548db4cfc7a7507284ee4a2efdf35d5dd50123b","SRR5918782",2
